Name,SKUs,Routes,Vehicles,Customers,Instance,BIS Obj1,BB Obj1,CPU Obj1,V Obj1,BIS Obj2,BB Obj2,CPU Obj2,Greedy Obj1,Greedy Obj2,Greedy CPU,Gap Obj 1 01,Gap Obj 1 02,Gap Obj 1 03,Gap Obj 1 04,Gap Obj 1 05,Gap Obj 1 06,Gap Obj 1 07,Gap Obj 1 08,Gap Obj 1 09,Gap Obj 1 10,Gap Obj 1 11,Gap Obj 1 12,Gap Obj 1 13,Gap Obj 1 14,Gap Obj 1 15,Gap Obj 1 16,Gap Obj 1 17,Gap Obj 1 18,Gap Obj 1 19,Gap Obj 1 20,Gap Obj 1 21,Gap Obj 1 22,Gap Obj 1 23,Gap Obj 1 24,Gap Obj 1 25,Gap Obj 1 26,Gap Obj 1 27,Gap Obj 1 28,Gap Obj 1 29,Gap Obj 1 30,Gap Obj 1 31,Gap Obj 1 32,Gap Obj 1 33,Gap Obj 1 34,Gap Obj 1 35,Gap Obj 1 36,Gap Obj 1 37,Gap Obj 1 38,Gap Obj 1 39,Gap Obj 1 40,Gap Obj 1 41,Gap Obj 1 42,Gap Obj 1 43,Gap Obj 1 44,Gap Obj 1 45,Gap Obj 1 46,Gap Obj 1 47,Gap Obj 1 48,Gap Obj 1 49,Gap Obj 1 50,Gap Obj 1 51,Gap Obj 1 52,Gap Obj 1 53,Gap Obj 1 54,Gap Obj 1 55,Gap Obj 1 56,Gap Obj 1 57,Gap Obj 1 58,Gap Obj 1 59,Gap Obj 1 60,Gap Obj 2 01,Gap Obj 2 02,Gap Obj 2 03,Gap Obj 2 04,Gap Obj 2 05,Gap Obj 2 06,Gap Obj 2 07,Gap Obj 2 08,Gap Obj 2 09,Gap Obj 2 10,Gap Obj 2 11,Gap Obj 2 12,Gap Obj 2 13,Gap Obj 2 14,Gap Obj 2 15,Gap Obj 2 16,Gap Obj 2 17,Gap Obj 2 18,Gap Obj 2 19,Gap Obj 2 20,Gap Obj 2 21,Gap Obj 2 22,Gap Obj 2 23,Gap Obj 2 24,Gap Obj 2 25,Gap Obj 2 26,Gap Obj 2 27,Gap Obj 2 28,Gap Obj 2 29,Gap Obj 2 30,Gap Obj 2 31,Gap Obj 2 32,Gap Obj 2 33,Gap Obj 2 34,Gap Obj 2 35,Gap Obj 2 36,Gap Obj 2 37,Gap Obj 2 38,Gap Obj 2 39,Gap Obj 2 40,Gap Obj 2 41,Gap Obj 2 42,Gap Obj 2 43,Gap Obj 2 44,Gap Obj 2 45,Gap Obj 2 46,Gap Obj 2 47,Gap Obj 2 48,Gap Obj 2 49,Gap Obj 2 50,Gap Obj 2 51,Gap Obj 2 52,Gap Obj 2 53,Gap Obj 2 54,Gap Obj 2 55,Gap Obj 2 56,Gap Obj 2 57,Gap Obj 2 58,Gap Obj 2 59,Gap Obj 2 60
S100R20V15C15#3,100,20,15,15,3,113372424,113372521,1703.1,15,15,15,46.26,106846240,15,1.484375,41.00%,36.00%,28.00%,26.00%,25.00%,24.00%,23.00%,21.00%,7.00%,6.00%,6.00%,6.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S100R20V15C15#4,100,20,15,15,4,159210496,159210496,440.32,15,15,15,6.3,157602944,15,1.5,11.00%,9.00%,6.00%,5.00%,5.00%,5.00%,2.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S100R20V15C15#5,100,20,15,15,5,40799840.01,40802965.33,3600,15,15,15,50.42,33512192,15,1.609375,309.00%,145.00%,115.00%,87.00%,67.00%,42.00%,11.00%,2.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S100R20V20C5#1,100,20,20,5,1,14858562.34,14894144.76,3600,13,11,11,61.49,11250960,4,0.90625,80.00%,34.00%,33.00%,32.00%,32.00%,32.00%,32.00%,31.00%,31.00%,31.00%,28.00%,28.00%,28.00%,28.00%,28.00%,28.00%,28.00%,28.00%,28.00%,28.00%,28.00%,27.00%,27.00%,27.00%,27.00%,27.00%,27.00%,27.00%,27.00%,27.00%,26.00%,26.00%,26.00%,26.00%,26.00%,26.00%,26.00%,26.00%,26.00%,26.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,24.00%,24.00%,24.00%,24.00%,24.00%,24.00%,24.00%,24.00%,24.00%,16.60%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S100R20V20C5#2,100,20,20,5,2,237707264,237707478.3,1759.62,12,12,11,3600,219358592,5,1.171875,7.00%,4.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,2.00%,2.00%,2.00%,2.00%,2.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.50%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%,8.33%
S100R20V20C5#3,100,20,20,5,3,31286016,31286016.9,304.22,12,12,12,9.35,24920656,5,1.265625,16.00%,8.00%,8.00%,7.00%,1.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S100R20V20C5#4,100,20,20,5,4,176378148.5,176378321.6,140.17,13,12,12,41.48,165827328,4,1,1.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S100R20V20C5#5,100,20,20,5,5,77457408,77457408,454.8,14,14,14,21.35,70058432,6,1.390625,11.00%,9.00%,3.00%,2.00%,1.00%,1.00%,1.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S100R20V20C10#1,100,20,20,10,1,697254144,697254336,522.68,20,20,20,530.29,693631764.5,13,2.28125,1.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.00%,25.80%,23.40%,18.00%,14.50%,12.80%,11.40%,10.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S100R20V20C10#2,100,20,20,10,2,171633096,171633096,203.81,20,20,18,3600,165827922,14,2.234375,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.10%,16.50%,16.40%,16.20%,16.10%,16.10%,16.10%,16.10%,16.10%,16.10%,16.10%,16.10%,16.00%,16.00%,16.00%,15.90%,15.80%,15.70%,15.70%,15.60%,15.50%,15.50%,15.50%,15.40%,15.40%,15.30%,15.30%,15.20%,15.20%,15.20%,15.20%,15.20%,15.20%,15.20%,15.20%,15.10%,15.10%,15.10%,15.10%,15.10%,15.10%,15.10%,15.10%,15.10%,15.10%,15.10%,15.10%,15.10%,15.10%,15.10%,15.00%,15.00%,14.90%,14.90%,14.90%,14.90%,14.70%,14.70%,14.60%,14.50%
S100R20V20C10#3,100,20,20,10,3,79917812,79946918.21,3600,19,18,18,260.33,73193432.13,10,2.078125,9.00%,7.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,18.90%,14.60%,13.00%,12.10%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S100R20V20C10#4,100,20,20,10,4,107528952,107540077.2,3600,20,20,20,32.53,105252736,18,2.625,12.00%,5.00%,4.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S100R20V20C10#5,100,20,20,10,5,75070720.31,75078912.6,3600,20,19,18,3600,69508864,12,2.0625,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,30.70%,18.40%,17.60%,12.80%,11.50%,10.60%,10.00%,9.16%,6.13%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%,5.26%
S100R20V20C15#1,100,20,20,15,1,105239556,105353321.7,3600,20,20,20,182.04,98903552,20,2.796875,26.00%,22.00%,22.00%,22.00%,21.00%,21.00%,21.00%,21.00%,21.00%,21.00%,21.00%,21.00%,21.00%,21.00%,21.00%,21.00%,20.00%,17.00%,17.00%,17.00%,16.00%,16.00%,16.00%,16.00%,16.00%,16.00%,16.00%,16.00%,16.00%,16.00%,16.00%,16.00%,16.00%,15.00%,15.00%,15.00%,15.00%,15.00%,15.00%,15.00%,14.00%,14.00%,14.00%,14.00%,14.00%,14.00%,13.00%,13.00%,13.00%,13.00%,12.00%,12.00%,11.00%,11.00%,11.00%,11.00%,11.00%,11.00%,11.00%,,10.20%,10.20%,6.70%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S100R20V20C15#2,100,20,20,15,2,253584240.5,253640588.1,3600,20,20,20,281.77,249659680,20,2.640625,8.00%,6.00%,4.00%,4.00%,4.00%,4.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,2.00%,2.00%,2.00%,2.00%,2.00%,13.90%,12.10%,10.70%,10.70%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S100R20V20C15#3,100,20,20,15,3,76314544.5,76351593.4,3600,20,20,20,125.94,73873096,20,2.546875,19.00%,17.00%,15.00%,15.00%,14.00%,14.00%,12.00%,12.00%,12.00%,12.00%,12.00%,12.00%,12.00%,12.00%,11.00%,10.00%,10.00%,10.00%,10.00%,10.00%,10.00%,10.00%,10.00%,10.00%,10.00%,10.00%,10.00%,10.00%,10.00%,10.00%,10.00%,10.00%,10.00%,10.00%,10.00%,10.00%,10.00%,10.00%,10.00%,10.00%,10.00%,9.00%,9.00%,9.00%,8.00%,8.00%,8.00%,7.00%,6.00%,6.00%,6.00%,6.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,9.07%,8.92%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S100R20V20C15#4,100,20,20,15,4,73001892.5,73058435.12,3600,20,20,20,80.01,70124740,20,2.578125,33.00%,13.00%,12.00%,11.00%,10.00%,10.00%,10.00%,10.00%,10.00%,10.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,,11.70%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S100R20V20C15#5,100,20,20,15,5,311615588,311695905.7,3600,20,20,20,436.52,300697552,20,2.65625,9.00%,5.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,10.10%,10.10%,9.79%,9.58%,9.41%,7.98%,6.72%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S100R20V25C5#1,100,20,25,5,1,61160003.02,61160011.23,1920.65,15,15,14,3600,51314372,7,1.953125,42.00%,17.00%,12.00%,9.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,5.00%,5.00%,5.00%,5.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,3.00%,3.00%,3.00%,3.00%,3.00%,2.00%,2.00%,2.00%,1.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.10%,15.20%,15.20%,15.20%,14.80%,13.90%,13.50%,13.20%,12.80%,12.30%,11.50%,10.70%,9.64%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%,6.67%
S100R20V25C5#2,100,20,25,5,2,738038304,738038304,11.19,13,11,11,27.99,721730560,6,1.984375,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S100R20V25C5#3,100,20,25,5,3,1258893312,1258893312,94.38,13,10,10,202.34,1227804672,6,2.015625,1.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.20%,15.90%,15.20%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S100R20V25C5#4,100,20,25,5,4,179862532.3,179862692.7,353.63,15,13,13,251.33,157251280,5,1.734375,1.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.50%,15.40%,15.40%,15.40%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S100R20V25C5#5,100,20,25,5,5,29136512,29136512,968.12,14,14,14,79.62,23579201,5,1.8125,19.00%,19.00%,19.00%,19.00%,19.00%,19.00%,19.00%,19.00%,19.00%,19.00%,19.00%,19.00%,19.00%,18.00%,3.00%,2.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.30%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S100R20V25C10#1,100,20,25,10,1,410700816.1,410774683.8,3600,25,25,24,3600,401531632,25,4.015625,3.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,7.93%,7.93%,7.93%,7.46%,7.46%,7.46%,7.45%,7.45%,7.45%,7.37%,7.35%,7.18%,7.08%,7.07%,7.04%,7.01%,6.99%,6.99%,6.96%,6.96%,6.96%,6.94%,6.94%,6.92%,6.91%,6.90%,6.88%,6.87%,6.86%,6.84%,6.84%,6.82%,6.81%,6.81%,6.79%,6.79%,6.78%,6.77%,6.76%,6.75%,6.74%,6.74%,6.73%,6.73%,6.72%,6.72%,6.72%,6.71%,6.70%,6.70%,6.69%,6.69%,6.68%,6.68%,6.68%,6.68%,6.67%,6.67%,6.66%,6.65%
S100R20V25C10#2,100,20,25,10,2,1116782622,1116795368,3600,21,18,16,3600,1022867042,11,2.90625,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.50%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%
S100R20V25C10#3,100,20,25,10,3,23338780.5,23339551.74,3600,25,25,23,3600,21849218,18,3.515625,8.00%,8.00%,6.00%,6.00%,3.00%,3.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,18.50%,17.10%,17.00%,17.00%,15.50%,14.60%,13.90%,13.70%,13.60%,13.40%,13.10%,13.00%,12.90%,12.70%,12.60%,12.50%,12.40%,12.40%,12.30%,12.20%,12.20%,12.10%,12.10%,12.00%,11.90%,11.90%,11.80%,11.80%,11.70%,11.70%,11.70%,11.60%,11.60%,11.50%,11.50%,11.40%,11.40%,11.40%,11.30%,11.30%,11.30%,11.30%,11.20%,11.20%,11.20%,11.10%,11.10%,11.10%,11.10%,11.00%,11.00%,11.00%,10.90%,10.90%,10.80%,10.80%,10.80%,10.70%,10.70%,10.70%
S100R20V25C10#4,100,20,25,10,4,196022289.8,196083095.7,3600,20,19,19,3297.25,171123759.3,11,2.84375,5.00%,5.00%,4.00%,4.00%,4.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,27.40%,25.70%,24.30%,22.80%,20.70%,20.10%,19.60%,19.20%,18.60%,18.00%,17.80%,17.40%,17.10%,16.80%,16.60%,16.30%,16.00%,15.70%,15.50%,15.30%,15.00%,14.90%,14.70%,14.50%,14.30%,14.10%,13.90%,13.80%,13.60%,13.50%,13.40%,13.40%,13.20%,13.20%,13.00%,13.00%,12.90%,12.80%,12.70%,12.60%,12.60%,12.50%,12.50%,12.40%,12.30%,12.30%,12.20%,7.39%,7.33%,7.31%,7.19%,6.90%,6.56%,6.17%,0.00%,,,,,
S100R20V25C10#5,100,20,25,10,5,39468034.25,39468048.31,3011.47,19,19,17,3600,33934717.78,11,2.875,33.00%,8.00%,7.00%,7.00%,6.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,4.00%,3.00%,3.00%,3.00%,3.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,21.60%,20.90%,16.70%,15.40%,15.30%,15.00%,14.80%,14.70%,14.50%,14.50%,14.40%,14.30%,14.10%,14.00%,14.00%,14.00%,13.90%,13.90%,13.80%,13.70%,13.70%,13.60%,13.50%,13.30%,13.00%,12.80%,12.50%,12.30%,12.10%,12.00%,11.90%,11.80%,11.60%,11.60%,11.50%,11.40%,11.40%,11.40%,11.30%,11.30%,11.30%,11.30%,11.20%,11.20%,11.20%,11.10%,11.10%,11.10%,11.10%,11.00%,11.00%,11.00%,11.00%,10.90%,10.90%,10.90%,10.90%,10.90%,10.90%,10.80%
S100R20V25C15#1,100,20,25,15,1,43938720.03,43950143.23,3600,25,25,25,3111.33,40379666,21,3.609375,5.00%,5.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,,,14.20%,14.10%,14.00%,13.90%,12.40%,12.40%,12.40%,12.40%,11.90%,11.70%,11.20%,10.60%,10.50%,10.00%,9.55%,9.14%,8.98%,8.82%,8.75%,8.53%,8.41%,8.29%,8.15%,8.00%,7.80%,7.73%,7.72%,7.59%,7.42%,7.24%,7.08%,7.03%,6.99%,6.83%,6.76%,6.68%,6.62%,6.55%,6.51%,6.40%,6.29%,6.20%,6.08%,5.97%,5.89%,5.82%,5.69%,5.55%,5.29%,5.16%,4.96%,0.00%,,,,,,,,
